0	1.4
1	1.5
2	1.38
3	1.46
4	1.37
5	1.51
6	1.38
7	1.46
8	1.37
9	1.5
10	1.45
11	1.49
12	0.82
13	0.63
14	0.87
15	1.92
16	1.67
17	1.49
18	1.45
19	1.4620	1.38
21	1.51
22	1.41
23	1.5
24	1.4
25	1.51
26	1.4
27	1.52
28	1.36
29	1.52
30	1.41
31	1.46
32	1.36
33	1.5
34	1.27
35	1.43
36	1.31
37	1.45
38	1.28
39	1.3640	1.26
41	1.35
42	1.21
43	1.31
44	1.16
45	1.41
46	1.29
47	1.47
48	1.38
49	1.55
50	1.45
51	1.58
52	1.42
53	1.6
54	1.4
55	1.52
56	1.39
57	1.56
58	1.38
59	1.5560	1.42
61	1.54
62	1.36
63	1.54
64	1.41
65	1.55
66	1.4
67	1.57
68	1.41
69	1.54
70	1.43
71	1.55
72	1.4
73	1.55
74	1.45
75	1.61
76	1.39
77	1.54
78	1.41
79	1.5980	1.42
81	1.52
82	1.4
83	1.57
84	1.38
85	1.57
86	1.4
87	1.52
88	1.36
89	1.49
90	1.39
91	1.49
92	1.37
93	1.54
94	1.37
95	1.56
96	1.37
97	1.53
98	1.42
99	1.48100	1.46
101	1.51
102	1.43
103	1.52
104	1.4
105	1.52
106	1.41
107	1.52
108	1.3
109	1.49
110	1.39
111	1.5
112	1.4
113	1.49
114	1.34
115	1.54
116	1.58
117	1.38
118	0.72
119	0.61120	1.13
121	1.95
122	1.37
123	1.48
124	1.41
125	1.57
126	1.32
127	1.46
128	1.37
129	1.48
130	1.34
131	1.53
132	1.33
133	1.51
134	1.34
135	1.48
136	1.38
137	1.47
138	1.33
139	1.48140	1.36
141	1.43
142	1.3
143	1.43
144	1.28
145	1.45
146	1.27
147	1.36
148	1.24
149	1.32
150	1.2
151	1.4
152	1.35
153	1.5
154	1.43
155	1.53
156	1.43
157	1.5
158	1.5
159	1.53160	1.45
161	1.59
162	1.4
163	1.55
164	1.45
165	1.52
166	1.44
167	1.56
168	1.42
169	1.57
170	1.36
171	1.57
172	1.41
173	1.51
174	1.44
175	1.57
176	1.41
177	1.56
178	1.34
179	1.55180	1.42
181	1.56
182	1.41
183	1.55
184	1.37
185	1.54
186	1.41
187	1.5
188	1.42
189	1.51
190	1.41
191	1.51
192	1.43
193	1.55
194	1.43
195	1.57
196	1.43
197	1.55
198	1.4
199	1.52200	1.43
201	1.52
202	1.43
203	1.55
204	1.38
205	1.49
206	1.45
207	1.5
208	1.38
209	1.53
210	1.4
211	1.52
212	1.36
213	1.55
214	1.43
215	1.5
216	1.36
217	1.52
218	1.38
219	1.45220	1.36
221	1.54
222	1.37
223	1.52
224	1.38
225	1.5
226	1.46
227	1.7
228	1.22
229	0.83
230	0.56
231	1.41
232	1.9
233	1.53
234	1.46
235	1.54
236	1.41
237	1.55
238	1.38
239	1.53240	1.36
241	1.56
242	1.39
243	1.52
244	1.48
245	1.48
246	1.37
247	1.53
248	1.41
249	1.49
250	1.35
251	1.45
252	1.36
253	1.44
254	1.29
255	1.43
256	1.27
257	1.43
258	1.23
259	1.35260	1.24
261	1.33
262	1.26
263	1.43
264	1.37
265	1.51
266	1.45
267	1.55
268	1.43
269	1.58
270	1.43
271	1.58
272	1.43
273	1.57
274	1.43
275	1.53
276	1.43
277	1.53
278	1.4
279	1.58280	1.36
281	1.55
282	1.44
283	1.57
284	1.4
285	1.55
286	1.41
287	1.58
288	1.42
289	1.56
290	1.37
291	1.57
292	1.37
293	1.56
294	1.39
295	1.6
296	1.44
297	1.5
298	1.49
299	1.52300	1.46
301	1.54
302	1.44
303	1.52
304	1.42
305	1.61
306	1.39
307	1.55
308	1.43
309	1.51
310	1.45
311	1.54
312	1.43
313	1.57
314	1.37
315	1.52
316	1.41
317	1.57
318	1.38
319	1.55320	1.43
321	1.54
322	1.4
323	1.49
324	1.44
325	1.45
326	1.35
327	1.43
328	1.43
329	1.51
330	1.41
331	1.5
332	1.43
333	1.52
334	1.47
335	1.61
336	1.01
337	0.69
338	0.84
339	1.92340	1.74
341	1.54
342	1.41
343	1.57
344	1.38
345	1.57
346	1.4
347	1.52
348	1.38
349	1.52
350	1.36
351	1.47
352	1.41
353	1.5
354	1.41
355	1.5
356	1.35
357	1.5
358	1.41
359	1.48360	1.33
361	1.45
362	1.29
363	1.44
364	1.22
365	1.42
366	1.27
367	1.32
368	1.22
369	1.36
370	1.34
371	1.48
372	1.4
373	1.57
374	1.41
375	1.57
376	1.45
377	1.56
378	1.49
379	1.56380	1.44
381	1.59
382	1.45
383	1.55
384	1.41
385	1.58
386	1.45
387	1.54
388	1.43
389	1.58
390	1.42
391	1.55
392	1.43
393	1.56
394	1.43
395	1.59
396	1.41
397	1.53
398	1.45
399	1.57400	1.45
401	1.55
402	1.43
403	1.56
404	1.38
405	1.56
406	1.45
407	1.52
408	1.41
409	1.48
410	1.35
411	1.43
412	1.35
413	1.4
414	1.38
415	1.39
416	1.34
417	1.42
418	1.36
419	1.35420	1.32
421	1.42
422	1.32
423	1.37
424	1.32
425	1.42
426	1.31
427	1.52
428	1.42
429	1.51
430	1.37
431	1.5
432	1.33
433	1.47
434	1.33
435	1.32
436	1.24
437	1.45
438	1.36
439	1.49440	1.31
441	1.45
442	1.5
443	1.46
444	0.75
445	0.65
446	1.04
447	1.94
448	1.47
449	1.48
450	1.4
451	1.69
452	1.36
453	1.51
454	1.38
455	1.49
456	1.33
457	1.42
458	1.24
459	1.33460	1.24
461	1.36
462	1.22
463	1.38
464	1.24
465	1.37
466	1.23
467	1.5
468	1.33
469	1.54
470	1.41
471	1.46
472	1.32
473	1.48
474	1.29
475	1.35
476	1.16
477	1.43
478	1.21
479	1.58480	1.32
481	1.49
482	1.29
483	1.54
484	1.35
485	1.5
486	1.38
487	1.54
488	1.3
489	1.52
490	1.41
491	1.52
492	1.48
493	1.53
494	1.42
495	1.58
496	1.44
497	1.57
498	1.5
499	1.51500	1.38
501	1.55
502	1.35
503	1.52
504	1.33
505	1.5
506	1.39
507	1.49
508	1.3
509	1.59
510	1.27
511	1.51
512	1.37
513	1.49
514	1.41
515	1.58
516	1.47
517	1.56
518	1.46
519	1.57520	1.4
521	1.55
522	1.51
523	1.58
524	1.52
525	1.6
526	1.41
527	1.55
528	1.43
529	1.59
530	1.31
531	1.52
532	1.29
533	1.48
534	1.4
535	1.58
536	1.33
537	1.59
538	1.43
539	1.58540	1.37
541	1.68
542	1.45
543	1.67
544	1.48
545	1.76
546	1.56
547	1.87
548	1.6
549	1.13
550	0.78
551	1.24
552	1.86
553	2.01
554	1.4
555	1.74
556	1.58
557	1.7
558	1.67
559	1.63560	1.59
561	1.52
562	1.42
563	1.58
564	1.45
565	1.62
566	1.36
567	1.55
568	1.34
569	1.6
570	1.33
571	1.55
572	1.35
573	1.55
574	1.32
575	1.51
576	1.32
577	1.5
578	1.26
579	1.53580	1.22
581	1.43
582	1.26
583	1.54
584	1.24
585	1.56
586	1.43
587	1.54
588	1.43
589	1.6
590	1.32
591	1.67
592	1.43
593	1.54
594	1.43
595	1.47
596	1.37
597	1.54
598	1.3
599	1.41600	1.48
601	1.45
602	1.37
603	1.54
604	1.43
605	1.45
606	1.38
607	1.55
608	1.35
609	1.5
610	1.4
611	1.48
612	1.43
613	1.49
614	1.46
615	1.51
616	1.35
617	1.48
618	1.48
619	1.5620	1.33
621	1.59
622	1.41
623	1.48
624	1.46
625	1.62
626	1.46
627	1.6
628	1.52
629	1.67
630	1.47
631	1.65
632	1.55
633	1.62
634	1.5
635	1.8
636	1.52
637	1.67
638	1.5
639	1.68640	1.49
641	1.84
642	1.55
643	1.74
644	1.62
645	1.77
646	1.61
647	1.9
648	1.7
649	1.62
650	0.98
651	0.89
652	1.66
653	2.36
654	1.78
655	1.81
656	1.64
657	1.79
658	1.58
659	1.89660	1.56
661	1.86
662	1.48
663	1.73
664	1.52
665	1.48
666	1.7
667	1.73
668	1.52
669	1.64
670	1.5
671	1.79
672	1.77
673	1.72
674	1.31
675	1.41
676	1.63
677	1.41
678	1.11
679	1.22680	0.99
681	1.21
682	0.95
683	1.27
684	1.02
685	1.2
686	0.99
687	1.31
688	1.18
689	1.13
690	0.82
691	0.88
692	0.91
693	0.94
694	0.74
695	0.71
696	0.37
697	0.4
698	0.37
699	0.33700	0.35
701	0.61
702	0.23
703	0.33
704	0.31
705	0.03
706	0.07
707	0.11
708	0.1
709	0.0
710	0.14
711	0.24
712	0.12
713	0.11
714	0.17
715	0.05
716	0.04
717	0.07
718	0.1
719	0.0720	0.03
721	0.02
722	0.17
723	0.0
724	0.37
725	0.0
726	0.31
727	0.02
728	0.32
729	0.1
730	0.32
731	0.12
732	0.32
733	0.15
734	0.18
735	0.13
736	0.21
737	0.08
738	0.48
739	0.35740	0.57
741	0.44
742	0.77
743	0.61
744	1.04
745	0.78
746	0.57
747	0.14
