0	1.55
1	1.5
2	1.5
3	1.48
4	1.53
5	1.54
6	1.54
7	1.46
8	1.54
9	1.5
10	1.52
11	1.53
12	1.57
13	1.48
14	1.56
15	1.5
16	1.57
17	1.56
18	1.57
19	1.4720	1.49
21	1.5
22	1.56
23	1.48
24	1.41
25	1.56
26	2.16
27	2.52
28	2.06
29	0.97
30	1.42
31	1.52
32	1.52
33	1.49
34	1.52
35	1.43
36	1.52
37	1.5
38	1.57
39	1.4840	1.54
41	1.5
42	1.55
43	1.46
44	1.57
45	1.55
46	1.55
47	1.55
48	1.59
49	1.57
50	1.6
51	1.61
52	1.63
53	1.63
54	1.68
55	1.7
56	1.65
57	1.64
58	1.65
59	1.5260	1.52
61	1.49
62	1.49
63	1.45
64	1.47
65	1.45
66	1.48
67	1.45
68	1.48
69	1.46
70	1.46
71	1.45
72	1.46
73	1.43
74	1.51
75	1.43
76	1.48
77	1.43
78	1.45
79	1.4180	1.42
81	1.43
82	1.48
83	1.43
84	1.43
85	1.41
86	1.45
87	1.42
88	1.43
89	1.38
90	1.48
91	1.42
92	1.46
93	1.41
94	1.45
95	1.43
96	1.4
97	1.44
98	1.44
99	1.4100	1.47
101	1.42
102	1.45
103	1.41
104	1.44
105	1.43
106	1.43
107	1.44
108	1.44
109	1.42
110	1.42
111	1.45
112	1.48
113	1.44
114	1.44
115	1.43
116	1.47
117	1.43
118	1.49
119	1.48120	1.5
121	1.47
122	1.45
123	1.43
124	1.42
125	1.44
126	1.44
127	1.32
128	1.33
129	1.82
130	2.3
131	2.25
132	1.26
133	1.01
134	1.43
135	1.36
136	1.38
137	1.41
138	1.41
139	1.41140	1.45
141	1.41
142	1.44
143	1.43
144	1.46
145	1.45
146	1.46
147	1.45
148	1.5
149	1.47
150	1.53
151	1.52
152	1.49
153	1.51
154	1.58
155	1.55
156	1.6
157	1.63
158	1.65
159	1.63160	1.61
161	1.6
162	1.55
163	1.48
164	1.44
165	1.44
166	1.43
167	1.39
168	1.42
169	1.39
170	1.47
171	1.38
172	1.45
173	1.46
174	1.45
175	1.43
176	1.43
177	1.46
178	1.43
179	1.45180	1.43
181	1.43
182	1.45
183	1.45
184	1.46
185	1.43
186	1.43
187	1.44
188	1.45
189	1.45
190	1.41
191	1.43
192	1.45
193	1.44
194	1.46
195	1.45
196	1.46
197	1.46
198	1.43
199	1.43200	1.47
201	1.43
202	1.44
203	1.48
204	1.45
205	1.44
206	1.46
207	1.43
208	1.43
209	1.44
210	1.41
211	1.43
212	1.43
213	1.41
214	1.45
215	1.44
216	1.44
217	1.46
218	1.45
219	1.5220	1.51
221	1.53
222	1.49
223	1.45
224	1.48
225	1.42
226	1.43
227	1.48
228	1.38
229	1.41
230	1.74
231	2.35
232	2.25
233	1.17
234	1.1
235	1.36
236	1.43
237	1.38
238	1.39
239	1.4240	1.41
241	1.44
242	1.4
243	1.4
244	1.45
245	1.38
246	1.43
247	1.41
248	1.43
249	1.38
250	1.45
251	1.46
252	1.45
253	1.45
254	1.49
255	1.49
256	1.5
257	1.56
258	1.56
