538	1.52
539	1.46
540	1.43
541	1.43
542	1.42
543	1.36
544	1.33
545	1.17
546	1.11
547	1.18
548	1.42
549	1.47
550	1.58
551	1.57
552	1.57
553	1.59
554	1.55
555	1.55
556	1.54
557	1.45
558	1.56
559	1.62
560	1.52
561	1.51
562	1.54
563	1.51
564	1.51
565	1.5
566	1.49
567	1.5
568	1.5
569	1.53
570	1.46
571	1.51
572	1.45
573	1.49
574	1.5
575	1.46
576	1.52
577	1.5
578	1.51
579	1.5
580	1.51
581	1.43
582	1.43
583	1.43
584	1.47
585	1.52
586	1.56
587	1.64
588	0.65
589	1.5
590	1.6
591	1.55
592	1.5
593	1.53
594	1.5
595	1.48
596	1.47
597	1.45
598	1.4
599	1.42
600	1.36
601	1.31
602	1.22
603	1.21
604	1.24
605	1.45
606	1.57
607	1.54
608	1.57
609	1.63
610	1.61
611	1.62
612	1.59
613	1.52
614	1.59
615	1.66
616	1.54
617	1.57
618	1.56
619	1.59
620	1.62
621	1.57
622	1.55
623	1.57
624	1.51
625	1.58
626	1.51
627	1.53
628	1.5
629	1.57
630	1.54
631	1.51
632	1.5
633	1.52
634	1.57
635	1.54
636	1.45
637	1.46
638	1.52
639	1.49
640	1.4
641	1.41
642	1.38
643	1.55
644	1.54
645	1.52
646	1.45
647	0.37
648	2.06
649	1.48
650	1.48
651	1.5
652	1.37
653	1.5
654	1.48
655	1.43
656	1.43
657	1.41
658	1.38
659	1.32
660	1.27
661	1.2
662	1.09
663	1.26
664	1.4
665	1.5
666	1.55
667	1.56
668	1.57
669	1.54
670	1.53
671	1.52
672	1.54
673	1.53
674	1.5
675	1.54
676	1.54
677	1.55
678	1.52
679	1.51
680	1.54
681	1.52
682	1.51
683	1.5
684	1.5
685	1.53
686	1.47
687	1.52
688	1.47
689	1.52
690	1.54
691	1.47
692	1.46
693	1.5
694	1.43
695	1.44
696	1.46
697	1.51
698	1.4
699	1.43
700	1.46
701	1.45
702	1.49
703	1.58
704	0.63
705	1.36
706	1.67
707	1.47
708	1.43
709	1.45
710	1.5
711	1.43
712	1.44
713	1.41
714	1.38
715	1.42
716	1.26
717	1.26
718	1.2
719	1.17
720	1.19
721	1.3
722	1.46
723	1.55
724	1.52
725	1.58
726	1.49
727	1.51
728	1.53
729	1.57
730	1.58
731	1.52
732	1.49
733	1.48
734	1.53
735	1.48
736	1.6
737	1.47
738	1.52
739	1.44
740	1.55
741	1.47
742	1.48
743	1.52
744	1.48
745	1.47
746	1.45
747	1.48
748	1.48
749	1.49
750	1.49
751	1.45
752	1.51
753	1.43
754	1.46
755	1.38
756	1.48
757	1.46
758	1.51
759	1.46
760	1.65
761	0.79
762	1.15
763	1.72
764	1.48
765	1.51
766	1.5
767	1.44
768	1.49
769	1.43
770	1.43
771	1.4
772	1.4
773	1.38
774	1.28
775	1.21
776	1.11
777	1.13
778	1.38
779	1.42
780	1.54
781	1.54
782	1.56
783	1.51
784	1.52
785	1.52
786	1.54
787	1.5
788	1.5
789	1.55
790	1.53
791	1.55
792	1.57
793	1.41
794	1.54
795	1.51
796	1.47
797	1.56
798	1.55
799	1.5
800	1.45
801	1.49
802	1.5
803	1.5
804	1.47
805	1.45
806	1.44
807	1.52
808	1.49
809	1.48
810	1.44
811	1.31
812	1.5
813	1.4
814	1.49
815	1.51
816	1.26
817	0.49
818	2.06
819	1.52
820	1.53
821	1.48
822	1.48
823	1.5
824	1.46
825	1.45
826	1.42
827	1.42
828	1.33
829	1.33
830	1.2
831	1.15
832	1.1
833	1.26
834	1.46
835	1.57
836	1.6
837	1.59
838	1.54
839	1.55
840	1.6
841	1.55
842	1.49
843	1.54
844	1.59
845	1.58
846	1.5
847	1.55
848	1.57
849	1.56
850	1.52
851	1.52
852	1.55
853	1.54
854	1.54
855	1.53
856	1.54
857	1.52
858	1.52
859	1.5
860	1.45
861	1.52
862	1.52
863	1.45
864	1.45
865	1.49
866	1.57
867	1.51
868	1.59
869	0.46
870	1.87
871	1.54
872	1.48
873	1.52
874	1.49
875	1.52
876	1.41
877	1.43
878	1.5
879	1.38
880	1.38
881	1.32
882	1.29
883	1.16
884	1.11
885	1.16
886	1.35
887	1.51
888	1.55
889	1.51
890	1.5
891	1.46
892	1.57
893	1.49
894	1.45
895	1.48
896	1.49
897	1.48
898	1.5
899	1.52
900	1.53
901	1.51
902	1.5
903	1.46
904	1.47
905	1.47
906	1.52
907	1.48
908	1.42
909	1.45
910	1.5
911	1.42
912	1.46
913	1.43
914	1.49
915	1.46
916	1.48
917	1.43
918	1.4
919	1.5
920	1.47
921	1.52
922	1.57
923	0.54
924	1.6
925	1.55
926	1.5
927	1.45
928	1.5
929	1.48
930	1.45
931	1.41
932	1.46
933	1.37
934	1.43
935	1.29
936	1.28
937	1.18
938	1.15
939	1.16
940	1.4
941	1.51
942	1.55
943	1.58
944	1.58
945	1.49
946	1.52
947	1.57
948	1.58
949	1.5
950	1.52
951	1.54
952	1.56
953	1.52
954	1.61
955	1.49
956	1.5
957	1.59
958	1.54
959	1.56
960	1.46
961	1.51
962	1.51
963	1.49
964	1.54
965	1.5
966	1.5
967	1.52
968	1.47
969	1.48
970	1.49
971	1.45
972	1.42
973	1.43
974	1.41
975	1.41
976	1.48
977	1.48
978	1.59
979	0.49
980	1.54
981	1.55
982	1.5
983	1.52
984	1.49
985	1.45
986	1.45
987	1.4
988	1.43
989	1.43
990	1.43
991	1.38
992	1.23
993	1.21
994	1.08
995	1.23
996	1.38
997	1.49
998	1.52
999	1.63
1000	1.57
1001	1.54
1002	1.52
1003	1.55
1004	1.47
1005	1.49
1006	1.55
1007	1.56
1008	1.54
1009	1.44
1010	1.5
1011	1.51
1012	1.53
1013	1.54
1014	1.5
1015	1.57
1016	1.52
1017	1.5
1018	1.46
1019	1.46
1020	1.5
1021	1.49
1022	1.53
1023	1.48
1024	1.5
1025	1.43
1026	1.45
1027	1.45
1028	1.41
1029	1.45
1030	1.51
1031	1.44
1032	1.5
1033	1.53
1034	0.37
1035	1.99
1036	1.58
1037	1.55
1038	1.52
1039	1.47
1040	1.52
1041	1.48
1042	1.44
1043	1.4
1044	1.44
1045	1.33
1046	1.4
1047	1.22
1048	1.2
1049	1.15
1050	1.21
1051	1.44
1052	1.48
1053	1.58
1054	1.58
1055	1.56
1056	1.5
1057	1.57
1058	1.51
1059	1.5
1060	1.57
1061	1.54
1062	1.52
1063	1.59
1064	1.56
1065	1.55
1066	1.56
1067	1.46
1068	1.5
1069	1.6
1070	1.45
1071	1.52
1072	1.56
1073	1.49
1074	1.5
1075	1.52
1076	1.7
1077	1.52
1078	1.44
1079	1.35
1080	0.51
1081	0.0
1082	0.0
1083	0.0
1084	2.99
1085	0.0
1086	0.0
1087	0.0
1088	0.0
1089	0.0
1090	0.0
1091	0.0
1092	0.0
1093	0.0
1094	0.0
1095	0.0
1096	0.0
1097	0.0
1098	0.0
1099	0.0
1100	0.0
1101	0.0
1102	0.0
1103	0.0
1104	0.0
1105	0.0
1106	0.0
1107	0.0
1108	0.0
1109	0.0
1110	0.0
1111	0.0
1112	2.99
1113	0.0
1114	0.37
1115	2.99
1116	0.0
1117	0.0
1118	0.0
1119	0.0
1120	0.0
1121	0.0
1122	0.0
1123	0.0
1124	0.0
1125	0.0
1126	0.0
1127	0.0
1128	0.0
1129	2.99
1130	2.99
1131	2.99
1132	1.93
1133	0.0
1134	0.0
1135	3.0
1136	3.0
1137	3.0
1138	3.0
1139	3.0
1140	3.0
1141	3.0
1142	3.0
1143	3.0
1144	3.0
1145	2.99
1146	3.0
1147	3.0
1148	3.0
1149	3.0
1150	3.0
1151	3.0
1152	3.0
1153	3.0
1154	3.0
1155	3.0
1156	3.0
1157	3.0
1158	3.0
1159	3.0
