#{"date": "2014-06-02T11:25:32.000311", "MAC": "...", "ChannelsOrder": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "Analog0", "Analog1", "Analog2", "Analog3", "Analog4", "Analog5" ]}
1	1	1	1	1	455	0	496	307	11	0
2	1	1	1	1	455	0	494	307	11	0
3	1	1	1	1	451	0	484	307	11	0
4	1	1	1	1	451	0	513	307	11	0
5	1	1	1	1	455	0	499	307	11	0
6	1	1	1	1	455	0	496	307	11	0
7	1	1	1	1	448	0	480	307	11	0
8	1	1	1	1	451	0	499	307	11	0
9	1	1	1	1	455	0	496	307	11	0
10	1	1	1	1	454	0	496	307	11	0
11	1	1	1	1	455	0	499	307	11	0
12	1	1	1	1	454	0	492	307	11	0
13	1	1	1	1	455	0	500	307	11	0
14	1	1	1	1	454	0	510	307	11	0
15	1	1	1	1	455	0	492	307	11	0
0	1	1	1	1	455	0	492	307	11	0
1	1	1	1	1	452	0	492	307	11	0
2	1	1	1	1	455	0	511	307	11	0
3	1	1	1	1	455	0	489	307	11	0
4	1	1	1	1	451	0	508	307	11	0
5	1	1	1	1	449	0	489	307	11	0
6	1	1	1	1	452	0	508	307	11	0
7	1	1	1	1	455	0	496	307	11	0
8	1	1	1	1	454	0	513	307	11	0
9	1	1	1	1	455	0	492	307	11	0
10	1	1	1	1	452	0	499	307	11	0
11	1	1	1	1	451	0	504	307	11	0
12	1	1	1	1	451	0	510	307	11	0
13	1	1	1	1	453	0	494	307	11	0
14	1	1	1	1	454	0	513	307	11	0
15	1	1	1	1	457	0	499	307	11	0
0	1	1	1	1	451	0	500	307	11	0
1	1	1	1	1	457	0	508	307	11	0
2	1	1	1	1	451	0	502	307	11	0
3	1	1	1	1	454	0	508	307	11	0
4	1	1	1	1	455	0	510	307	11	0
5	1	1	1	1	454	0	492	307	11	0
6	1	1	1	1	454	0	507	307	11	0
7	1	1	1	1	455	0	510	307	11	0
8	1	1	1	1	449	0	509	307	11	0
9	1	1	1	1	456	0	511	307	11	0
10	1	1	1	1	455	0	508	307	11	0
11	1	1	1	1	455	0	496	307	11	0
12	1	1	1	1	455	0	503	307	11	0
13	1	1	1	1	452	0	503	307	11	0
14	1	1	1	1	451	0	504	307	11	0
15	1	1	1	1	455	0	512	307	11	0
0	1	1	1	1	455	0	510	307	11	0
1	1	1	1	1	455	0	504	307	11	0
2	1	1	1	1	451	0	515	307	11	0
3	1	1	1	1	455	0	510	307	11	0
4	1	1	1	1	455	0	521	307	11	0
5	1	1	1	1	455	0	524	307	11	0
6	1	1	1	1	452	0	526	307	11	0
7	1	1	1	1	455	0	496	307	11	0
8	1	1	1	1	451	0	519	307	11	0
9	1	1	1	1	452	0	504	307	11	0
10	1	1	1	1	455	0	511	307	11	0
11	1	1	1	1	455	0	496	307	11	0
12	1	1	1	1	454	0	486	307	11	0
13	1	1	1	1	451	0	444	307	11	0
14	1	1	1	1	454	0	556	307	11	0
15	1	1	1	1	455	0	712	307	11	0
0	1	1	1	1	452	0	814	307	11	0
1	1	1	1	1	455	0	574	307	11	0
2	1	1	1	1	454	0	337	307	11	0
3	1	1	1	1	455	0	460	307	11	0
4	1	1	1	1	455	0	496	307	11	0
5	1	1	1	1	455	0	487	307	11	0
6	1	1	1	1	451	0	496	307	11	0
7	1	1	1	1	455	0	507	307	11	0
8	1	1	1	1	449	0	518	307	11	0
9	1	1	1	1	455	0	507	307	11	0
10	1	1	1	1	455	0	512	307	11	0
11	1	1	1	1	455	0	504	307	11	0
12	1	1	1	1	454	0	518	307	11	0
13	1	1	1	1	455	0	510	307	11	0
14	1	1	1	1	454	0	518	307	11	0
15	1	1	1	1	455	0	518	307	11	0
0	1	1	1	1	451	0	526	307	11	0
1	1	1	1	1	455	0	521	307	11	0
2	1	1	1	1	455	0	526	307	11	0
3	1	1	1	1	454	0	526	307	11	0
4	1	1	1	1	455	0	545	307	11	0
5	1	1	1	1	455	0	548	307	11	0
6	1	1	1	1	455	0	556	307	11	0
7	1	1	1	1	457	0	561	307	11	0
8	1	1	1	1	451	0	578	307	11	0
9	1	1	1	1	454	0	579	307	11	0
10	1	1	1	1	451	0	588	307	11	0
11	1	1	1	1	449	0	595	307	11	0
12	1	1	1	1	455	0	588	307	11	0
13	1	1	1	1	457	0	553	307	11	0
14	1	1	1	1	455	0	540	307	11	0
15	1	1	1	1	454	0	512	307	11	0
0	1	1	1	1	454	0	499	307	11	0
1	1	1	1	1	451	0	473	307	11	0
2	1	1	1	1	451	0	508	307	11	0
3	1	1	1	1	455	0	483	307	11	0
4	1	1	1	1	451	0	496	307	11	0
5	1	1	1	1	455	0	483	307	11	0
6	1	1	1	1	455	0	496	307	11	0
7	1	1	1	1	455	0	483	307	11	0
8	1	1	1	1	448	0	499	307	11	0
9	1	1	1	1	454	0	497	307	11	0
10	1	1	1	1	453	0	492	307	11	0
11	1	1	1	1	455	0	492	307	11	0
12	1	1	1	1	455	0	497	307	11	0
13	1	1	1	1	454	0	492	307	11	0
14	1	1	1	1	453	0	510	307	11	0
15	1	1	1	1	454	0	496	307	11	0
0	1	1	1	1	454	0	504	307	11	0
1	1	1	1	1	455	0	492	307	11	0
2	1	1	1	1	454	0	497	307	11	0
3	1	1	1	1	449	0	499	307	11	0
4	1	1	1	1	454	0	502	307	11	0
5	1	1	1	1	455	0	487	307	11	0
6	1	1	1	1	452	0	492	307	11	0
7	1	1	1	1	452	0	487	307	11	0
8	1	1	1	1	451	0	504	307	11	0
9	1	1	1	1	452	0	500	307	11	0
10	1	1	1	1	451	0	504	307	11	0
11	1	1	1	1	456	0	491	307	11	0
12	1	1	1	1	451	0	496	307	11	0
13	1	1	1	1	455	0	496	307	11	0
14	1	1	1	1	454	0	500	307	11	0
15	1	1	1	1	455	0	491	307	11	0
0	1	1	1	1	454	0	499	307	11	0
1	1	1	1	1	451	0	496	307	11	0
2	1	1	1	1	455	0	513	307	11	0
3	1	1	1	1	451	0	491	307	11	0
4	1	1	1	1	454	0	500	307	11	0
5	1	1	1	1	455	0	491	307	11	0
6	1	1	1	1	448	0	495	307	11	0
7	1	1	1	1	451	0	499	307	11	0
8	1	1	1	1	451	0	502	307	11	0
9	1	1	1	1	455	0	495	307	11	0
10	1	1	1	1	455	0	515	307	11	0
11	1	1	1	1	456	0	495	307	11	0
12	1	1	1	1	452	0	507	307	11	0
13	1	1	1	1	455	0	507	307	11	0
14	1	1	1	1	451	0	497	307	11	0
15	1	1	1	1	454	0	492	307	11	0
0	1	1	1	1	449	0	513	307	11	0
1	1	1	1	1	454	0	504	307	11	0
2	1	1	1	1	455	0	511	307	11	0
3	1	1	1	1	455	0	502	307	11	0
4	1	1	1	1	455	0	513	307	11	0
5	1	1	1	1	455	0	496	307	11	0
6	1	1	1	1	455	0	504	307	11	0
7	1	1	1	1	452	0	504	307	11	0
8	1	1	1	1	454	0	507	307	11	0
9	1	1	1	1	455	0	510	307	11	0
10	1	1	1	1	455	0	515	307	11	0
11	1	1	1	1	455	0	504	307	11	0
12	1	1	1	1	455	0	508	307	11	0
13	1	1	1	1	455	0	504	307	11	0
14	1	1	1	1	454	0	513	307	11	0
15	1	1	1	1	457	0	504	307	11	0
0	1	1	1	1	452	0	519	307	11	0
1	1	1	1	1	455	0	527	307	11	0
2	1	1	1	1	454	0	531	307	11	0
3	1	1	1	1	452	0	499	307	11	0
4	1	1	1	1	452	0	511	307	11	0
5	1	1	1	1	455	0	499	307	11	0
6	1	1	1	1	454	0	504	307	11	0
7	1	1	1	1	451	0	495	307	11	0
8	1	1	1	1	452	0	508	307	11	0
9	1	1	1	1	455	0	467	307	11	0
10	1	1	1	1	455	0	487	307	11	0
11	1	1	1	1	454	0	639	307	11	0
12	1	1	1	1	454	0	817	307	11	0
13	1	1	1	1	451	0	728	307	11	0
14	1	1	1	1	451	0	388	307	11	0
15	1	1	1	1	455	0	391	307	11	0
0	1	1	1	1	451	0	487	307	11	0
1	1	1	1	1	454	0	483	307	11	0
2	1	1	1	1	455	0	511	307	11	0
3	1	1	1	1	455	0	504	307	11	0
4	1	1	1	1	455	0	502	307	11	0
5	1	1	1	1	453	0	509	307	11	0
6	1	1	1	1	455	0	510	307	11	0
7	1	1	1	1	454	0	502	307	11	0
8	1	1	1	1	455	0	524	307	11	0
9	1	1	1	1	455	0	511	307	11	0
10	1	1	1	1	449	0	515	307	11	0
11	1	1	1	1	451	0	508	307	11	0
12	1	1	1	1	454	0	536	307	11	0
13	1	1	1	1	455	0	518	307	11	0
14	1	1	1	1	455	0	525	307	11	0
15	1	1	1	1	451	0	520	307	11	0
0	1	1	1	1	454	0	559	307	11	0
1	1	1	1	1	451	0	529	307	11	0
2	1	1	1	1	454	0	560	307	11	0
3	1	1	1	1	451	0	560	307	11	0
4	1	1	1	1	455	0	579	307	11	0
5	1	1	1	1	455	0	575	307	11	0
6	1	1	1	1	454	0	590	307	11	0
7	1	1	1	1	455	0	592	307	11	0
8	1	1	1	1	455	0	600	307	11	0
9	1	1	1	1	455	0	560	307	11	0
10	1	1	1	1	452	0	551	307	11	0
11	1	1	1	1	455	0	519	307	11	0
12	1	1	1	1	455	0	508	307	11	0
13	1	1	1	1	452	0	487	307	11	0
14	1	1	1	1	451	0	491	307	11	0
15	1	1	1	1	454	0	481	307	11	0
0	1	1	1	1	455	0	487	307	11	0
1	1	1	1	1	455	0	487	307	11	0
2	1	1	1	1	454	0	476	307	11	0
3	1	1	1	1	451	0	503	307	11	0
4	1	1	1	1	455	0	496	307	11	0
5	1	1	1	1	455	0	487	307	11	0
6	1	1	1	1	452	0	499	307	11	0
7	1	1	1	1	452	0	497	307	11	0
8	1	1	1	1	452	0	487	307	11	0
9	1	1	1	1	454	0	496	307	11	0
10	1	1	1	1	451	0	502	307	11	0
11	1	1	1	1	455	0	492	307	11	0
12	1	1	1	1	448	0	503	307	11	0
13	1	1	1	1	455	0	491	307	11	0
14	1	1	1	1	451	0	489	307	11	0
15	1	1	1	1	455	0	511	307	11	0
0	1	1	1	1	456	0	504	307	11	0
1	1	1	1	1	454	0	481	307	11	0
2	1	1	1	1	455	0	511	307	11	0
3	1	1	1	1	452	0	495	307	11	0
4	1	1	1	1	452	0	495	307	11	0
5	1	1	1	1	455	0	483	307	11	0
6	1	1	1	1	448	0	487	307	11	0
7	1	1	1	1	455	0	508	307	11	0
8	1	1	1	1	451	0	496	307	11	0
9	1	1	1	1	448	0	487	307	12	0
10	1	1	1	1	449	0	510	307	11	0
11	1	1	1	1	455	0	496	307	11	0
12	1	1	1	1	451	0	499	307	11	0
13	1	1	1	1	455	0	496	307	12	0
14	1	1	1	1	455	0	502	307	12	0
15	1	1	1	1	455	0	499	307	11	0
0	1	1	1	1	455	0	494	307	11	0
1	1	1	1	1	451	0	490	307	11	0
2	1	1	1	1	450	0	504	307	11	0
3	1	1	1	1	455	0	497	307	12	0
4	1	1	1	1	451	0	504	307	12	0
5	1	1	1	1	455	0	497	307	11	0
6	1	1	1	1	451	0	502	307	11	0
7	1	1	1	1	454	0	499	307	12	0
8	1	1	1	1	454	0	507	307	12	0
9	1	1	1	1	455	0	503	307	12	0
10	1	1	1	1	454	0	502	307	11	0
11	1	1	1	1	455	0	499	307	11	0
12	1	1	1	1	454	0	504	307	11	0
13	1	1	1	1	452	0	504	307	12	0
14	1	1	1	1	455	0	504	307	11	0
15	1	1	1	1	451	0	492	307	11	0
0	1	1	1	1	454	0	518	307	11	0
1	1	1	1	1	454	0	505	307	11	0
2	1	1	1	1	451	0	510	307	11	0
3	1	1	1	1	455	0	517	307	11	0
4	1	1	1	1	454	0	517	307	11	0
5	1	1	1	1	455	0	518	307	11	0
6	1	1	1	1	452	0	516	307	11	0
7	1	1	1	1	451	0	497	307	11	0
8	1	1	1	1	451	0	510	307	11	0
9	1	1	1	1	455	0	505	307	11	0
10	1	1	1	1	446	0	493	307	11	0
11	1	1	1	1	453	0	494	307	11	0
12	1	1	1	1	451	0	499	307	11	0
13	1	1	1	1	455	0	463	307	11	0
14	1	1	1	1	448	0	560	307	11	0
15	1	1	1	1	455	0	736	307	11	0
0	1	1	1	1	451	0	769	307	11	0
1	1	1	1	1	457	0	527	307	11	0
2	1	1	1	1	455	0	344	307	11	0
3	1	1	1	1	455	0	415	307	12	0
4	1	1	1	1	451	0	472	307	11	0
5	1	1	1	1	451	0	491	307	11	0
6	1	1	1	1	451	0	504	307	11	0
7	1	1	1	1	455	0	508	307	11	0
8	1	1	1	1	451	0	511	307	11	0
9	1	1	1	1	455	0	499	307	11	0
10	1	1	1	1	451	0	518	307	11	0
11	1	1	1	1	455	0	511	307	11	0
12	1	1	1	1	452	0	524	307	11	0
13	1	1	1	1	451	0	508	307	11	0
14	1	1	1	1	454	0	527	307	11	0
15	1	1	1	1	455	0	519	307	11	0
0	1	1	1	1	455	0	540	307	11	0
1	1	1	1	1	455	0	516	307	11	0
2	1	1	1	1	452	0	540	307	11	0
3	1	1	1	1	454	0	534	307	11	0
4	1	1	1	1	454	0	550	307	11	0
5	1	1	1	1	455	0	550	307	11	0
6	1	1	1	1	449	0	560	307	11	0
7	1	1	1	1	455	0	579	307	12	0
8	1	1	1	1	454	0	595	307	11	0
9	1	1	1	1	454	0	587	307	11	0
10	1	1	1	1	455	0	600	307	11	0
11	1	1	1	1	455	0	591	307	11	0
12	1	1	1	1	454	0	580	307	11	0
13	1	1	1	1	454	0	537	307	11	0
14	1	1	1	1	449	0	534	307	11	0
15	1	1	1	1	457	0	489	307	11	0
0	1	1	1	1	454	0	515	307	11	0
1	1	1	1	1	455	0	487	307	11	0
2	1	1	1	1	452	0	497	307	11	0
3	1	1	1	1	462	0	470	307	11	0
4	1	1	1	1	463	0	476	307	11	0
5	1	1	1	1	457	0	457	307	11	0
6	1	1	1	1	470	0	480	307	11	0
7	1	1	1	1	412	0	503	307	11	0
8	1	1	1	1	467	0	499	307	11	0
9	1	1	1	1	444	0	467	307	11	0
10	1	1	1	1	451	0	487	302	11	0
11	1	1	1	1	455	0	511	307	11	0
12	1	1	1	1	455	0	527	310	11	0
13	1	1	1	1	457	0	476	306	11	0
14	1	1	1	1	455	0	499	305	11	0
15	1	1	1	1	455	0	502	310	11	0
0	1	1	1	1	449	0	510	306	11	0
1	1	1	1	1	460	0	483	307	11	0
2	1	1	1	1	448	0	477	307	11	0
3	1	1	1	1	452	0	467	305	11	0
4	1	1	1	1	463	0	489	307	11	0
5	1	1	1	1	451	0	483	307	10	0
6	1	1	1	1	460	0	496	307	10	0
7	1	1	1	1	455	0	489	308	10	0
8	1	1	1	1	455	0	473	307	10	0
9	1	1	1	1	457	0	467	307	10	0
10	1	1	1	1	456	0	423	307	9	0
11	1	1	1	1	440	0	480	307	9	0
12	1	1	1	1	450	0	451	307	9	0
13	1	1	1	1	449	0	415	307	9	0
14	1	1	1	1	439	0	513	307	9	0
15	1	1	1	1	483	0	433	307	9	0
0	1	1	1	1	436	0	443	307	8	0
1	1	1	1	1	448	0	399	307	8	0
2	1	1	1	1	475	0	451	307	8	0
3	1	1	1	1	439	0	482	307	8	0
4	1	1	1	1	471	0	432	306	8	0
5	1	1	1	1	438	0	513	311	8	0
6	1	1	1	1	503	0	489	309	8	0
7	1	1	1	1	391	0	412	304	8	0
8	1	1	1	1	435	0	512	307	8	0
9	1	1	1	1	465	0	428	307	8	0
10	1	1	1	1	449	0	475	304	8	0
11	1	1	1	1	460	0	448	308	8	0
12	1	1	1	1	455	0	496	307	8	0
13	1	1	1	1	457	0	476	307	8	0
14	1	1	1	1	455	0	463	307	8	0
15	1	1	1	1	451	0	461	307	8	0
0	1	1	1	1	452	0	499	308	8	0
1	1	1	1	1	460	0	451	307	8	0
2	1	1	1	1	462	0	519	305	8	0
3	1	1	1	1	423	0	473	308	8	0
4	1	1	1	1	444	0	529	304	6	0
5	1	1	1	1	455	0	478	307	6	0
6	1	1	1	1	446	0	504	311	6	0
7	1	1	1	1	487	0	508	306	6	0
8	1	1	1	1	448	0	534	307	6	0
9	1	1	1	1	478	0	450	308	6	0
10	1	1	1	1	440	0	553	306	6	0
11	1	1	1	1	420	0	459	307	6	0
12	1	1	1	1	449	0	460	307	6	0
13	1	1	1	1	483	0	508	307	6	0
14	1	1	1	1	435	0	494	307	6	0
15	1	1	1	1	485	0	529	307	6	0
0	1	1	1	1	455	0	715	307	6	0
1	1	1	1	1	451	0	896	308	6	0
2	1	1	1	1	491	0	481	305	6	0
3	1	1	1	1	433	0	351	306	6	0
4	1	1	1	1	444	0	499	308	5	0
5	1	1	1	1	472	0	520	306	6	0
6	1	1	1	1	462	0	542	307	6	0
7	1	1	1	1	439	0	515	307	5	0
8	1	1	1	1	451	0	491	307	5	0
9	1	1	1	1	463	0	552	307	5	0
10	1	1	1	1	449	0	487	307	5	0
11	1	1	1	1	476	0	537	307	5	0
12	1	1	1	1	431	0	540	307	5	0
13	1	1	1	1	444	0	555	307	5	0
14	1	1	1	1	467	0	440	307	5	0
15	1	1	1	1	459	0	500	307	5	0
0	1	1	1	1	462	0	583	307	5	0
1	1	1	1	1	452	0	556	307	5	0
2	1	1	1	1	463	0	507	307	5	0
3	1	1	1	1	459	0	519	307	5	0
4	1	1	1	1	448	0	534	307	5	0
5	1	1	1	1	455	0	515	307	5	0
6	1	1	1	1	465	0	584	307	5	0
7	1	1	1	1	408	0	551	307	5	0
8	1	1	1	1	451	0	487	307	5	0
9	1	1	1	1	457	0	611	307	5	0
10	1	1	1	1	459	0	591	308	5	0
11	1	1	1	1	454	0	577	307	5	0
12	1	1	1	1	455	0	608	307	5	0
13	1	1	1	1	441	0	515	308	5	0
14	1	1	1	1	446	0	585	307	5	0
15	1	1	1	1	459	0	449	307	5	0
0	1	1	1	1	454	0	529	307	5	0
1	1	1	1	1	454	0	531	307	5	0
2	1	1	1	1	480	0	480	307	5	0
3	1	1	1	1	439	0	495	307	5	0
4	1	1	1	1	440	0	543	307	5	0
5	1	1	1	1	457	0	444	307	5	0
6	1	1	1	1	457	0	492	307	5	0
7	1	1	1	1	451	0	511	307	5	0
8	1	1	1	1	457	0	528	307	5	0
9	1	1	1	1	455	0	463	307	5	0
10	1	1	1	1	454	0	508	307	5	0
11	1	1	1	1	450	0	444	307	5	0
12	1	1	1	1	455	0	539	307	5	0
13	1	1	1	1	460	0	526	307	5	0
14	1	1	1	1	455	0	537	307	5	0
15	1	1	1	1	457	0	499	307	5	0
0	1	1	1	1	451	0	507	307	5	0
1	1	1	1	1	455	0	492	307	5	0
2	1	1	1	1	449	0	512	307	5	0
3	1	1	1	1	455	0	492	307	5	0
4	1	1	1	1	452	0	536	307	5	0
5	1	1	1	1	455	0	460	307	5	0
6	1	1	1	1	452	0	513	307	5	0
7	1	1	1	1	462	0	515	307	5	0
8	1	1	1	1	472	0	504	307	5	0
9	1	1	1	1	414	0	476	307	5	0
10	1	1	1	1	449	0	539	307	5	0
11	1	1	1	1	467	0	484	307	5	0
12	1	1	1	1	451	0	524	307	5	0
13	1	1	1	1	460	0	512	307	5	0
14	1	1	1	1	436	0	519	307	5	0
15	1	1	1	1	455	0	451	307	5	0
0	1	1	1	1	455	0	547	307	5	0
1	1	1	1	1	457	0	524	307	5	0
2	1	1	1	1	455	0	519	308	5	0
3	1	1	1	1	455	0	504	306	5	0
4	1	1	1	1	452	0	524	307	5	0
5	1	1	1	1	459	0	489	307	5	0
6	1	1	1	1	455	0	515	307	5	0
7	1	1	1	1	455	0	487	307	5	0
8	1	1	1	1	454	0	523	307	5	0
9	1	1	1	1	462	0	472	307	5	0
10	1	1	1	1	451	0	505	307	5	0
11	1	1	1	1	455	0	527	307	5	0
12	1	1	1	1	446	0	504	307	5	0
13	1	1	1	1	459	0	468	307	5	0
14	1	1	1	1	451	0	526	306	5	0
15	1	1	1	1	460	0	526	307	5	0
0	1	1	1	1	452	0	547	307	5	0
1	1	1	1	1	455	0	489	307	5	0
2	1	1	1	1	452	0	534	307	5	0
3	1	1	1	1	455	0	480	307	5	0
4	1	1	1	1	454	0	499	307	5	0
5	1	1	1	1	457	0	497	307	5	0
6	1	1	1	1	448	0	480	307	5	0
7	1	1	1	1	455	0	490	307	5	0
8	1	1	1	1	454	0	492	307	5	0
9	1	1	1	1	460	0	434	307	5	0
10	1	1	1	1	451	0	480	307	5	0
11	1	1	1	1	457	0	639	307	5	0
12	1	1	1	1	444	0	780	307	5	0
13	1	1	1	1	460	0	743	307	5	0
14	1	1	1	1	455	0	391	307	5	0
15	1	1	1	1	455	0	329	307	5	0
0	1	1	1	1	452	0	494	307	5	0
1	1	1	1	1	455	0	471	307	5	0
2	1	1	1	1	457	0	492	307	5	0
3	1	1	1	1	451	0	467	307	5	0
4	1	1	1	1	451	0	505	307	5	0
5	1	1	1	1	449	0	455	307	5	0
6	1	1	1	1	449	0	519	307	5	0
7	1	1	1	1	455	0	484	307	5	0
8	1	1	1	1	451	0	501	307	5	0
9	1	1	1	1	452	0	476	307	5	0
10	1	1	1	1	455	0	508	307	5	0
11	1	1	1	1	455	0	496	307	5	0
12	1	1	1	1	444	0	513	307	5	0
13	1	1	1	1	456	0	495	307	5	0
14	1	1	1	1	455	0	515	307	5	0
15	1	1	1	1	451	0	496	307	5	0
0	1	1	1	1	460	0	536	307	5	0
1	1	1	1	1	477	0	516	307	5	0
2	1	1	1	1	428	0	560	307	5	0
3	1	1	1	1	454	0	560	307	5	0
4	1	1	1	1	451	0	555	307	5	0
5	1	1	1	1	455	0	519	307	5	0
6	1	1	1	1	454	0	624	307	5	0
7	1	1	1	1	455	0	591	307	5	0
8	1	1	1	1	454	0	608	307	5	0
9	1	1	1	1	455	0	548	307	5	0
10	1	1	1	1	451	0	536	307	5	0
11	1	1	1	1	452	0	499	307	5	0
12	1	1	1	1	455	0	496	307	5	0
13	1	1	1	1	460	0	473	307	5	0
14	1	1	1	1	457	0	487	307	5	0
15	1	1	1	1	451	0	463	307	5	0
0	1	1	1	1	454	0	486	307	5	0
1	1	1	1	1	460	0	473	307	5	0
2	1	1	1	1	448	0	499	307	5	0
3	1	1	1	1	452	0	449	307	5	0
4	1	1	1	1	455	0	499	307	5	0
5	1	1	1	1	455	0	483	307	5	0
6	1	1	1	1	451	0	512	307	5	0
7	1	1	1	1	455	0	475	307	5	0
8	1	1	1	1	455	0	505	307	5	0
9	1	1	1	1	460	0	467	307	5	0
10	1	1	1	1	449	0	495	307	5	0
11	1	1	1	1	455	0	502	307	5	0
12	1	1	1	1	454	0	515	307	5	0
13	1	1	1	1	449	0	472	307	5	0
14	1	1	1	1	452	0	531	307	5	0
15	1	1	1	1	459	0	478	307	5	0
0	1	1	1	1	451	0	505	307	5	0
1	1	1	1	1	455	0	486	307	5	0
