1040	1.71
1041	1.41
1042	1.76
1043	1.44
1044	1.74
1045	1.48
1046	1.8
1047	1.49
1048	1.8
1049	1.57
1050	1.85
1051	1.56
1052	1.87
1053	1.56
1054	1.85
1055	1.59
1056	1.9
1057	1.63
1058	1.93
1059	1.681060	1.96
1061	1.69
1062	2.04
1063	1.78
1064	2.06
1065	1.8
1066	2.05
1067	1.72
1068	1.94
1069	1.67
1070	1.9
1071	1.57
1072	1.9
1073	1.6
1074	1.92
1075	1.62
1076	1.93
1077	1.62
1078	1.95
1079	1.651080	1.94
1081	1.65
1082	1.99
1083	1.71
1084	1.93
1085	1.73
1086	1.95
1087	1.64
1088	1.97
1089	1.72
1090	1.96
1091	1.68
1092	1.98
1093	1.72
1094	1.99
1095	1.7
1096	1.99
1097	1.73
1098	1.97
1099	1.741100	2.0
1101	1.7
1102	1.97
1103	1.68
1104	1.99
1105	1.68
1106	1.96
1107	1.67
1108	1.95
1109	1.7
1110	1.99
1111	1.67
1112	1.98
1113	1.68
1114	1.97
1115	1.64
1116	1.96
1117	1.72
1118	1.97
1119	1.711120	1.96
1121	1.67
1122	1.98
1123	1.74
1124	2.03
1125	1.71
1126	1.96
1127	1.67
1128	1.99
1129	1.71
1130	1.91
1131	1.56
1132	1.97
1133	2.12
1134	2.88
1135	2.14
1136	1.46
1137	1.48
1138	1.97
1139	1.621140	1.92
1141	1.67
1142	1.92
1143	1.62
1144	1.9
1145	1.63
1146	1.92
1147	1.65
1148	1.93
1149	1.63
1150	1.9
1151	1.69
1152	1.92
1153	1.63
1154	1.93
1155	1.62
1156	1.94
1157	1.68
1158	1.94
1159	1.691160	1.99
1161	1.76
1162	2.05
1163	1.74
1164	2.05
1165	1.76
1166	1.93
1167	1.65
1168	1.87
1169	1.58
1170	1.76
1171	1.53
1172	1.76
1173	1.52
1174	1.77
1175	1.48
1176	1.78
1177	1.48
1178	1.75
1179	1.451180	1.67
1181	1.49
1182	1.69
1183	1.45
1184	1.75
1185	1.42
1186	1.69
1187	1.41
1188	1.68
1189	1.4
1190	1.72
1191	1.4
1192	1.63
1193	1.38
1194	1.6
1195	1.38
1196	1.62
1197	1.32
1198	1.6
1199	1.331200	1.58
1201	1.27
1202	1.55
1203	1.29
1204	1.52
1205	1.28
1206	1.53
1207	1.31
1208	1.52
1209	1.23
1210	1.5
1211	1.24
1212	1.52
1213	1.24
1214	1.45
1215	1.22
1216	1.42
1217	1.19
1218	1.5
1219	1.21220	1.43
1221	1.13
1222	1.44
1223	1.13
1224	1.43
